City,Date Period,Hotel,Prices,Ratings,Description,Treatment,Time_Period
Barcelona,2025-05-21 : 2025-05-25,Catalonia Barcelona 505,1090.0,8.5,"El Catalonia Barcelona 505 se encuentra en la zona Sant Gervasi de Barcelona y dispone de piscina exterior y de habitaciones amplias con WiFi gratuita. El centro está a 15 minutos de la estación de tren de El Putxet, situada a 400 metros.

El hotel está cerca de centros médicos importantes, como Dexeus, Barraquer y las clínicas Teknon y Sant Jordi, y está al lado del Tranvía Azul, con destino al teleférico del Tibidabo.

Las habitaciones tienen aire acondicionado, caja fuerte, minibar y TV vía satélite. Hay escritorio y baño privado con secador de pelo y artículos de aseo.

El restaurante C50&5 elabora cocina internacional, y hay bar y servicio de habitaciones.

La recepción está abierta las 24 horas y ofrece servicio de alquiler de coche. Desde el hotel es fácil llegar a la autopista B20, y el aparcamiento de las instalaciones está disponible por un suplemento.",1,0
Barcelona,2025-05-21 : 2025-05-25,Apartments Barcelona Sagrada,1045.0,7.7,"Apartments Barcelona Sagrada está a 2,7 km de Platja de la Nova Icària, en Barcelona, y ofrece alojamiento con aire acondicionado y wifi gratis.

El apartamento ofrece balcón, vistas a la ciudad, zona de estar, TV de pantalla plana vía satélite, cocina totalmente equipada con nevera y horno, y baño privado con ducha y secador de pelo. También hay microondas, fogones y tostadora, además de cafetera y hervidor.

Platja del Bogatell está a 2,9 km del alojamiento, y Sagrada Familia está a 6 min a pie. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km.",1,0
Barcelona,2025-05-21 : 2025-05-25,BBarcelona Gaudí Flats,1066.0,8.5,"El BBarcelona Gaudí Flats ofrece apartamentos bien iluminados con WiFi gratuita a 300 metros de la Sagrada Familia. Todos tienen un balcón con vistas a la ciudad.

Los apartamentos albergan un salón comedor amplio con sofá y TV de pantalla plana, así como una cocina totalmente equipada con lavavajillas, microondas y utensilios de cocina. También disponen de lavadora y utensilios de planchado.

En los alrededores hay muchos bares, restaurantes, supermercados y tiendas que abren hasta tarde.

El BBarcelona Gaudí Flats está bien comunicado con el centro de la ciudad. La plaza de Cataluña y Las Ramblas está a 15 minutos en transporte público. La estación de metro más cercana es la de la Sagrada Familia, a solo 2 minutos a pie de los apartamentos.",1,0
Barcelona,2025-05-21 : 2025-05-25,Centric Sagrada Familia Apartments,1159.0,7.7,"Los Apartamentos Centric Sagrada Familia se encuentran en Barcelona, a solo 140 metros de la espectacular basílica de la Sagrada Familia, obra del maestro Gaudí. Este moderno apartamento con aire acondicionado ofrece un balcón privado y conexión Wi-Fi gratuita.

El apartamento está decorado en blanco y dispone de 1 habitación individual, 1 habitación doble y 1 habitación con 2 camas individuales.

También incluye un salón con TV de pantalla plana y mesa de comedor, y cocina con horno, fogones, cafetera y lavadora.

Los apartamentos están a solo 100 metros de la estación de metro Sagrada Familia, que conecta con la avenida Passeig de Gràcia en solo 3 paradas.",1,0
Barcelona,2025-05-21 : 2025-05-25,Pierre & Vacances Barcelona Sants,836.0,8.5,"El Pierre & Vacances Barcelona Sants ofrece alojamiento elegante con aire acondicionado y está situado a solo 5 minutos a pie del estadio Camp Nou del FC Barcelona. Hay WiFi gratuita de alta velocidad.

Los apartamentos y los estudios son luminosos e incluyen zona de cocina bien equipada y TV de pantalla plana con canales vía satélite.

Los estudios y los apartamentos del Pierre & Vacances presentan una decoración moderna y funcional y ofrecen vistas a la calle. La zona de cocina dispone de nevera, microondas y lavavajillas. Hay caja fuerte disponible por un suplemento.

El Pierre & Vacances Barcelona Sants se encuentra en el barrio animado de Sants, que alberga varias tiendas, bares y cafeterías.

La estación de metro de Badal, ubicada a 200 metros, proporciona conexiones con la estación de tren de Sants en menos de 10 minutos. La estación de metro Collblanc ofrece conexiones directas con el aeropuerto de Barcelona y la feria Europa Fira y está a 500 metros del establecimiento.",1,0
Barcelona,2025-05-21 : 2025-05-25,Pestana Arena Barcelona,1189.0,8.5,"El Pestana Arena Barcelona está situado a menos de 5 minutos a pie de la Plaza de España y del centro de exposiciones Fira. Ofrece gimnasio, sauna y habitaciones modernas con aire acondicionado y conexión gratuita a internet por cable.

Algunas habitaciones ofrecen uso gratuito de la sala de reuniones Maritimo, para reuniones privadas y con capacidad para hasta 12 personas.

El Pestana Arena Barcelona está a solo 3 minutos a pie del centro comercial Las Arenas y a 8 minutos a pie de la estación de Sants. Además, se puede llegar en metro desde la Plaza de España hasta las Ramblas en 5 minutos.

Las habitaciones cuentan con suelo de parquet y decoración elegante. Cada una tiene escritorio, carta de almohadas y TV LCD con canales vía satélite.

El restaurante del hotel sirve comida mediterránea y tiene terraza. También hay un bar que prepara aperitivos y bebidas. El desayuno del hotel incluye productos para personas celíacas.

Hasta nuevo aviso, el uso del jacuzzi está prohibido debido a la sequía existente en Cataluña.",1,0
Barcelona,2025-05-21 : 2025-05-25,Hostal Aslyp 114,762.0,8.9,"El Hostal Aslyp 114 está ubicado en el distrito barcelonés del Ensanche y ofrece WiFi gratuita y salón común con TV de pantalla plana con canales vía satélite. Se halla a 2,8 km de la plaza de Cataluña.

Cuenta con suelo de baldosa, aire acondicionado y calefacción. Las habitaciones presentan una decoración sencilla y disponen de armario y vistas a la ciudad. El baño privado incluye ducha, secador de pelo y artículos de aseo gratuitos.

Se sirve un desayuno continental. Hay máquinas expendedoras.

Se encuentra a unos 250 metros de varios restaurantes, tiendas y bares. El Hostal Aslyp 114 está a 3,5 km de la famosa basílica de la Sagrada Familia, obra de Gaudí. La estación de tren y metro Sants queda a 15 minutos a pie.

El aeropuerto de Barcelona se halla a 20 minutos en coche. El Hostal Aslyp 114 proporciona un servicio de traslado por un suplemento.",1,0
Barcelona,2025-05-21 : 2025-05-25,Inside Barcelona Apartments Esparteria,973.0,8.7,"Estos apartamentos elegantes están ubicados en el barrio barcelonés de El Borne, a 3 minutos a pie del Museo Picasso. Cada apartamento está equipado con wifi gratuita y TV de pantalla plana con canales vía satélite.

Los alojamientos del Inside Barcelona Apartments Espartería son luminosos y tienen aire acondicionado. Todos los alojamientos disponen de zona de estar amplia y zona de cocina moderna con horno, fogones, nevera y cafetera Nespresso.

El Inside Barcelona Apartments Esparteria tiene una terraza comunitaria (abierta en horario de oficina) con vistas a la cercana iglesia de Santa María del Mar.

El personal de la recepción puede asistir a los huéspedes con la organización del viaje a Barcelona. También hay servicios de alquiler de bicicletas y de venta de entradas.

El establecimiento Esparteria se halla a unos 100 metros del famoso paseo del Borne. La playa de la Barceloneta queda a 15 minutos a pie, mientras que el parque de la Ciudadela está a 400 metros. Hay varios restaurantes, bares y supermercados a poca distancia a pie.",1,0
Barcelona,2025-05-21 : 2025-05-25,Hotel Astoria,1169.0,8.3,"El Astoria se encuentra en Barcelona, justo al lado de la avenida Diagonal y ​​a 5 minutos a pie de la estación de metro Diagonal y del Paseo de Gracia. El establecimiento alberga un gimnasio y una piscina en la azotea con vistas.

El Astoria Hotel combina elementos originales de estilo art nouveau con instalaciones modernas. Las habitaciones tienen aire acondicionado, TV vía satélite, caja fuerte, minibar, suelo de madera, conexión WiFi gratuita y baño moderno con secador de pelo.

El restaurante del hotel Astoria sirve platos tradicionales catalanes. También hay servicio de habitaciones, Además, hay terraza y bar.

La recepción está abierta las 24 horas.",1,0
Barcelona,2025-05-21 : 2025-05-25,Hotel Vilamarí,1129.0,8.1,"El Hotel Vilamarí se encuentra a 250 metros de la estación de metro Espanya y del Centro de Exposiciones Fira de Barcelona. Este hotel cuenta con terraza y un gimnasio pequeño con baño turco.

Las habitaciones del Vilamarí presentan una decoración sencilla y elegante con muebles de madera oscura. Todas las habitaciones disponen de TV de pantalla plana vía satélite. El baño es elegante e incluye artículos de aseo y secador de pelo. El hotel ofrece aire acondicionado o calefacción central, según la temporada.

El hotel está a 10 minutos a pie del Museo de Arte MNAC y la Fuente Mágica. Se encuentra a 200 metros del centro comercial Las Arenas. El puerto de Barcelona se halla a 15 minutos en metro y la playa de Barcelona, a 35 minutos.",1,0
Barcelona,2025-05-21 : 2025-05-25,Occidental Barcelona 1929,1538.0,8.8,"Occidental Barcelona 1929 dispone de piscina de temporada al aire libre, centro de fitness, terraza y bar en Barcelona. Todas las opciones de alojamiento de este hotel de 3 estrellas tienen vistas a la ciudad y wifi gratis. Este alojamiento libre de humo se encuentra a 7 min a pie de Fuente Mágica de Montjuïc.

El hotel ofrece habitaciones con aire acondicionado, armario, hervidor, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. En Occidental Barcelona 1929, todas las habitaciones incluyen ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet.

En la recepción 24 horas se habla catalán, inglés, español y francés, y el personal está dispuesto a ayudar en cualquier momento.

Estación de tren de Sants está a 12 min a pie del alojamiento, y Palau Sant Jordi está a 1,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km.",1,0
Barcelona,2025-05-21 : 2025-05-25,Mesón Castilla Atiram Hotels,1084.0,8.2,"El Mesón Castilla está situado en el centro de Barcelona, a solo 100 metros de Las Ramblas y la Plaça Catalunya. El hotel ofrece conexión Wi-Fi gratuita y una bonita terraza jardín donde se puede desayunar.

Las habitaciones del Mesón Castilla disponen de camas decoradas. Algunas tienen balcón privado. Todas cuentan con aire acondicionado y baño privado con secador de pelo.

El hotel ofrece recepción abierta las 24 horas. En el mostrador de información turística se pueden organizar excursiones y alquilar coches. Hay cajas fuertes disponibles en la recepción por un suplemento.

Este hotel se encuentra a 5 minutos a pie del Museo de Arte Moderno de Barcelona. El Barrio Gótico, donde se encuentra la catedral y numerosos bares, está a 10 minutos a pie.",1,0
Barcelona,2025-05-21 : 2025-05-25,The Social Hub Barcelona Poblenou,971.0,8.8,"The Social Hub Barcelona Poblenou está en Barcelona, a 16 min a pie de Platja de Llevant, y dispone de alojamiento con piscina al aire libre, parking privado, centro de fitness y jardín. Este alojamiento ofrece salón de uso común y centro de negocios, además de wifi gratis en todo el alojamiento. El hotel tiene terraza, vistas a la ciudad, restaurante y bar.

El hotel ofrece habitaciones con aire acondicionado, escritorio, cafetera, nevera, caja fuerte, TV de pantalla plana y baño privado con ducha. Las habitaciones disponen de hervidor, y algunas también ofrecen zona de cocina con minibar. En The Social Hub Barcelona Poblenou, cada habitación dispone de ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet o continental.

Se puede jugar al ping-pong en The Social Hub Barcelona Poblenou, y también hay alquiler de bicicletas.

En recepción se habla catalán, checo, inglés y español, y el personal estará encantado de ayudar en cualquier momento.

Platja de la Nova Mar Bella está a 19 min a pie del alojamiento, y Playa de la Mar Bella está a 1,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 17 km.",1,0
Barcelona,2025-05-21 : 2025-05-25,Eurostars Monumental,1145.0,8.5,"Este hotel de diseño se encuentra a 400 metros de la Sagrada Familia y ofrece WiFi gratuita. Las habitaciones están decoradas de forma elegante en tonos neutros y cuentan con TV de plasma con canales vía satélite.

Las habitaciones del Eurostars Monumental disponen de iluminación moderna, suelo de madera y baño de mármol con artículos de aseo y secador de pelo.

El restaurante del hotel sirve un desayuno buffet por las mañanas. También hay varias cafeterías y restaurantes a 5 minutos a pie, en la zona de la Sagrada Familia.

El Eurostars Monumental está a 100 metros de la estación de metro Monumental, que comunica directamente con la estación Passeig de Gràcia. Además, se halla 850 metros de la estación de autobuses Estació del Nord y ofrece una plaza de aparcamiento para dejar el equipaje en frente del hotel.",1,0
Barcelona,2025-05-21 : 2025-05-25,Exe Mitre,1004.0,8.3,"El Exe Mitre goza de una ubicación tranquila en el barrio de San Gervasi de Barcelona, ​​a 200 metros del parque del Putxet. Ofrece habitaciones amplias y WiFi gratuita.

El amplio desayuno buffet incluye platos fríos y calientes. Además, el atento personal estará encantado de recomendarle restaurantes y bares de la zona.

Las elegantes habitaciones del Exe Mitre presentan una decoración clásica y están equipadas con TV de pantalla plana. Algunas también tienen una terraza con vistas a la montaña del Tibidado.

El Exe Mitre está a solo 15 minutos a pie del famoso Park Güell de Gaudí y a 200 metros de la estación de ferrocarril de Putxet, que conecta con el Passeig de Gràcia en solo 6 minutos. La plaza Catalunya y las Ramblas quedan a 8 minutos en metro.",1,0
