City,Date Period,Hotel,Prices,Ratings,Description
Barcelona,2025-06-04 : 2025-06-08,Barcelona Hotel Colonial,1165.0,8.4,"Este elegante hotel está situado en el Barrio Gótico de Barcelona y ocupa un imponente edificio colonial de piedra que tiene una torre con reloj. El establecimiento se encuentra a 10 minutos a pie de la catedral de Barcelona y de la playa de la Barceloneta.

Las habitaciones del Hotel Colonial son luminosas, están insonorizadas y cuentan con aire acondicionado, suelo de madera, TV de pantalla plana, minibar y baño privado con secador de pelo y artículos de aseo. Además, incluyen una caja fuerte de alquiler.

El desayuno buffet se sirve en la cafetería del Colonial Hotel. El elegante salón con sofás de cuero blanco ofrece periódicos gratuitos y WiFi gratuita.

El Barcelona Hotel Colonial dispone de mostrador de información turística. El hotel se halla a 5 minutos a pie del puerto deportivo de Barcelona y de las boutiques del moderno barrio del Born. También hay aparcamiento a 5 minutos a pie del establecimiento."
Barcelona,2025-06-04 : 2025-06-08,Occidental Barcelona 1929,1079.0,8.8,"Occidental Barcelona 1929 dispone de piscina de temporada al aire libre, centro de fitness, terraza y bar en Barcelona. Todas las opciones de alojamiento de este hotel de 3 estrellas tienen vistas a la ciudad y wifi gratis. Este alojamiento libre de humo se encuentra a 7 min a pie de Fuente Mágica de Montjuïc.

El hotel ofrece habitaciones con aire acondicionado, armario, hervidor, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. En Occidental Barcelona 1929, todas las habitaciones incluyen ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet.

En la recepción 24 horas se habla catalán, inglés, español y francés, y el personal está dispuesto a ayudar en cualquier momento.

Estación de tren de Sants está a 12 min a pie del alojamiento, y Palau Sant Jordi está a 1,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km."
Barcelona,2025-06-04 : 2025-06-08,Hotel Gótico,1180.0,8.6,"El Hotel Gótico está situado a 50 metros de la estación de metro Jaume I y a 2 minutos a pie de la catedral de Barcelona. Dispone de terraza en la azotea y elegantes habitaciones con aire acondicionado y TV vía satélite.

Las habitaciones están insonorizadas, presentan un precioso suelo de baldosa y cuentan con calefacción, caja fuerte, escritorio y baño privado con secador de pelo y artículos de aseo.

La recepción está abierta las 24 horas y hay un mostrador de información turística donde se pueden alquilar coches. En las inmediaciones se ofrece aparcamiento, disponible por un suplemento. El hotel está a solo 5 minutos a pie de La Rambla."
Barcelona,2025-06-04 : 2025-06-08,Catalonia Passeig de Gràcia 4* Sup,1520.0,9.1,"El Catalonia Passeig de Gràcia 4* Sup se encuentra en Barcelona, junto al paseo de Gracia, y ofrece piscina al aire libre, gimnasio gratuito, terraza, WiFi gratuita y aparcamiento privado de pago.

Todas las habitaciones del Catalonia Passeig de Gràcia 4* Sup incluyen Smart TV con aplicación Chromecast.

El restaurante sirve cocina mediterránea y una selección de platos del menú Gourmet Corner. Se preparan menús sin gluten bajo petición.

También hay un gastrobar y un bar con carta de cócteles. El establecimiento cuenta con estación de carga para vehículos eléctricos.

El alojamiento está situado a 500 metros de la Casa Batlló de Gaudí, a 200 metros de la estación de metro Passeig de Gràcia, a 13 minutos a pie de La Pedrera y a 7 minutos a pie del Palau de la Música Catalana. El alojamiento está ubicado a 350 metros de la parada del autobús del aeropuerto.

El establecimiento se halla a 350 metros de la plaza Catalunya, donde paran los autobuses del aeropuerto."
Barcelona,2025-06-04 : 2025-06-08,Catalonia Portal de l'Angel,1259.0,8.8,"Este hotel ocupa un edificio tradicional del siglo XIX y está ubicado entre la plaza de Cataluña y el Barrio Gótico de Barcelona. Ofrece WiFi gratuita y piscina al aire libre rodeada de murales pintados.

El Catalonia Portal de l'Angel conserva gran parte de su diseño original y alberga habitaciones cómodas con aire acondicionado, TV vía satélite, set de té y café, y baño privado con secador de pelo.

El Catalonia Portal de l'Angel sirve un desayuno buffet todos los días de 07:30 a 11:00.

El famoso paseo de Las Ramblas se halla a menos de 200 metros y la catedral de Barcelona, a 100 metros. Además, el Portal del Ángel está situado a solo 5 minutos a pie de la estación de metro y tren de Catalunya."
Barcelona,2025-06-04 : 2025-06-08,Aparthotel Bcn Montjuic,933.0,8.4,"Este aparthotel de diseño está ubicado a los pies del monte Montjuic, a 10 minutos a pie de la estación de metro Plaza Espanya y de la parada del autobús que lleva al aeropuerto. Cuenta con WiFi gratuita y azotea con terraza solárium y piscina de temporada.

El BCN Montjuic se halla a 5 minutos a pie del centro comercial Las Arenas y a poca distancia a pie del estadio olímpico. El centro de Barcelona queda a 15 minutos en metro o autobús.

Las habitaciones del aparthotel Montjuic son modernas y están equipadas con aire acondicionado y calefacción. Además, disponen de TV de pantalla plana, zona de estar y cocina con microondas y nevera.

Los apartamentos también tienen baño privado, zona de estar con sofá cama y cocina bien equipada con lavadora. Se facilitan toallas y ropa de cama.

El Aparthotel Bcn Montjuic cuenta con sala de TV, recepción 24 horas y mostrador de información turística donde organizar visitas a los lugares de interés de la zona. También se presta un servicio de lavandería."
Barcelona,2025-06-04 : 2025-06-08,Catalonia Rigoletto,1140.0,8.5,"El Catalonia Rigoletto es elegante y se halla a 500 metros del estadio Camp Nou (donde juega sus partidos como local el F.C. Barcelona) y a 5 minutos a pie de la estación de metro María Cristina. Tiene piscina al aire libre y habitaciones con WiFi gratuita y TV de pantalla plana.

Las habitaciones del hotel Rigoletto son amplias, están equipadas con aire acondicionado y presentan una decoración con mobiliario de madera oscura y tejidos de lujo. Además, disponen de TV vía satélite, minibar, caja fuerte y teléfono inteligente de uso gratuito.

Se sirve un desayuno buffet en el comedor. El restaurante La Traviata es elegante y propone platos de la cocina mediterránea. Este hotel también alberga un bar donde se exponen obras de arte con encanto.

Lugares de interés como Las Ramblas o la Casa Batlló de Gaudí quedan a 15 minutos en metro. El hotel Rigoletto se encuentra a solo 1,5 km de la estación de tren de Sants, que ofrece un servicio de enlace con el aeropuerto."
Barcelona,2025-06-04 : 2025-06-08,Catalonia Avinyo,1184.0,8.6,"El Catalonia Avinyo está ubicado en el centro de Barcelona, a 200 metros de Las Ramblas, y cuenta con gimnasio y piscina en la azotea. Ofrece habitaciones elegantes con aire acondicionado, TV vía satélite y WiFi gratuita.

Las habitaciones presentan una decoración moderna y minimalista con fotografías de gran tamaño en las paredes. Incluyen minibar, caja fuerte y teléfono. Todas las habitaciones del hotel están equipadas con Smart TV con dispositivo Chromecast. El baño es moderno y tiene ducha y secador de pelo.

El Hotel Catalonia Avinyo se encuentra a 15 minutos a pie de la playa de la Barceloneta. Las estaciones de metro Liceu y Jaume I quedan a solo 300 metros. La catedral de Barcelona se halla a 4 minutos a pie.

El hotel Avinyo está situado en una zona céntrica, cerca de numerosas tiendas, bares y restaurantes. El personal del mostrador de información turística presta un servicio de alquiler de coches y bicicletas."
Barcelona,2025-06-04 : 2025-06-08,Zenit Barcelona,1115.0,8.2,"El Zenit Barcelona está situado en Barcelona, a 250 metros de la plaza Francesc Macià de la avenida Diagonal. Este hotel moderno ofrece habitaciones elegantes e insonorizadas con aire acondicionado, WiFi gratuita y carta de almohadas.

El Zenit está a 15 minutos a pie del paseo de Gracia, donde se encuentran La Pedrera y la Casa Batlló de Gaudí. La plaza de Cataluña y Las Ramblas están a otros 15 minutos a pie.

Las habitaciones del Zenit Barcelona están equipadas con TV vía satélite, caja fuerte, minibar, escritorio, hervidor de agua con set de té y café gratuito y baño privado con secador de pelo.

El restaurante del Zenit Hotel elabora platos gourmet españoles e internacionales y sirve un desayuno especial sin gluten y menús para niños. Además, prepara almuerzos para llevar y presta servicio de habitaciones bajo petición.

El establecimiento dispone de recepción 24 horas, mostrador de información turística y servicio de lavandería, planchado y limpieza en seco. Hay un aparcamiento de pago a 10 minutos a pie."
Barcelona,2025-06-04 : 2025-06-08,Hotel California,1434.0,8.1,"El Hotel California está situado en pleno Barrio Gótico de Barcelona, a solo 2 minutos a pie de Las Ramblas. El hotel dispone de habitaciones con balcón, aire acondicionado y conexión Wi-Fi gratuita.

Las habitaciones están insonorizadas, e incluyen TV de pantalla plana, armario y baño privado con secador de pelo y artículos de aseo gratuitos. Se proporcionan toallas y ropa de cama.

El Hotel Califorina sirve desayuno buffet, cuenta con bar y salón compartido, y ofrece servicio de habitaciones.

El establecimiento se halla a 300 metros del mercado de La Boquería, a 10 minutos a pie de la plaza de Cataluña, a 20 minutos a pie de la playa de La Barceloneta y a 200 metros de la estación de metro de Liceu."
Barcelona,2025-06-04 : 2025-06-08,Catalonia La Boquería,1219.0,8.3,"El hotel Catalonia La Boqueria está en el centro del centro histórico de Barcelona, a pocos metros de Las Ramblas. Este hotel elegante ofrece wifi gratuita y habitaciones con TV vía satélite.

El hotel Catalonia La Boqueria cuenta con un diseño contemporáneo y habitaciones modernas decoradas con elegancia. Cada habitación dispone de aire acondicionado, minibar y escritorio.

El hotel Catalonia La Boqueria goza de una ubicación ideal para visitar las principales atracciones turísticas de Barcelona. El hotel está cerca del Barrio Gótico, que alberga numerosos restaurantes, cafeterías y bares, y a menos de 100 metros del famoso mercado de La Boquería.

El hotel se halla a 10 minutos a pie del puerto de Barcelona y a 1 km de la catedral. La estación de metro Liceu y el Teatro Liceu están a 1 minuto a pie del hotel Catalonia La Boqueria."
Barcelona,2025-06-04 : 2025-06-08,Hotel & Spa Villa Olimpica Suites,1320.0,8,"Este hotel minimalista se encuentra en el barrio de Poble Nou de Barcelona, a 15 minutos a pie de la playa de Bogatell. Ofrece una piscina al aire libre de temporada rodeada de tarima de madera y tumbonas.

Las suites del Hotel & Spa Villa Olimpica Suites presentan una decoración monocromática y disponen de TV de pantalla plana. También tienen aire acondicionado y un baño moderno.

El resort Hotel & Spa Villa Olimpica Suites alberga un bar cafetería elegante y un restaurante. Se sirven menús del día y cocina mediterránea a la carta. En verano se puede comer en la terraza de la piscina. 

El hotel alberga un spa grande, disponible por un suplemento. Incluye una piscina terapéutica cubierta, sauna finlandesa, baños turcos, jacuzzis, varios tipos de ducha y una fuente de hielo. También hay un gimnasio.

Este hotel está situado a 15 minutos a pie del puerto de Barcelona y a 100 metros de la estación de metro Bogatell. La animada zona de la Villa Olímpica queda a 5 minutos a pie.

Todas las habitaciones incluyen 1 acceso gratuito por persona y estancia al spa del hotel (sujeto a disponibilidad y previa reserva)."
Barcelona,2025-06-04 : 2025-06-08,Ofelias Hotel 4Sup by Bondia Hotel Group,1335.0,8.6,"El Ofelias Hotel se encuentra junto a la Gran Vía y a 2 minutos a pie de la estación de metro Plaza Espanya y del centro de exposiciones Fira y ofrece habitaciones elegantes con conexión WiFi gratuita. Además, alberga una terraza en la azotea con piscina de temporada al aire libre.

Todas las habitaciones del Ofelias Hotel son luminosas y disponen de aire acondicionado, TV de pantalla plana y baño privado. A la llegada, se ofrece 1 botella de agua gratuita.

El hotel cuenta con bar donde se sirven bebidas. Además, en los alrededores de la plaza de España hay numerosos bares y cafeterías. También encontrará diversos restaurantes en la zona de Las Ramblas y en el Barrio Gótico, situados a solo 4 paradas de metro del alojamiento.

El personal de la recepción proporciona información sobre diversas actividades de Slow Travely ofrece servicio de alquiler gratuito de bicicletas, disponible bajo petición.

El Ofelias está situado justo enfrente del centro comercial Las Arenas, a menos de 1 km de la Fuente Mágica y del parque de Montjuïc. Asimismo, el establecimiento se halla a solo 200 metros de la parada del autobús del aeropuerto. El personal de la recepción ofrece servicio de alquiler de bicicletas."
